name,area,company,repeat_sales,total_sales,customer_loyalty_score
Dion Kronenberg-Ariens,Finance,Koninklijke Martel,1,34903.49,34903.49
Joshua Michiels,IT,ANWB,1,43361.86,43361.86
Joris le Luc,Games,"Van den Eynde, Maes en De Meyer VOF",1,49599.19,49599.19
Joris le Luc,Games,Van den Eynde BV,1,49599.19,49599.19
Emily Coreth von und zu Coredo und Starkenberg,Finance,Wähner Plath AG,1,44127.39,44127.39
Emily Coreth von und zu Coredo und Starkenberg,Finance,Köhler AG & Co. KG,1,44127.39,44127.39
Vajèn Willems-Adriaensdr,Games,Hendrickx CV,1,65506.6,65506.6
Esmee Wipstrik,Marketing,Claes CommV,1,73237.29,73237.29
Jesper Niermann,Finance,"Raes, Moreels en Vermeire CV",1,53690.67,53690.67
Jesper Niermann,Finance,Faust Kostolzin GbR,1,53690.67,53690.67
Pieter van Dommelen,Marketing,De Smet-Van de Voorde NV,1,84520.0,84520.0
Tyler Joosten,Finance,"Vandamme, Borremans en Brouwers NV",1,44315.02,44315.02
Isabel Heribert van Laon,IT,Koninklijke Willemsen,1,75313.03,75313.03
Bradley de Lange,Games,Spreeuw BV,1,74206.82,74206.82
Thijs Gruijl,Marketing,Mansvelt NV,1,84178.45,84178.45
Thijs Gruijl,Marketing,Stichting Heribert van Laon,1,84178.45,84178.45
Thijs Gruijl,Marketing,Bärer Wulff Stiftung & Co. KG,1,84178.45,84178.45
Angelina Eijkelboom,Finance,Müller Heinrich AG & Co. KGaA,1,98237.0,98237.0
Noor van Henegouwen,Games,Heintze GmbH,1,68721.94,68721.94
Faas van der Stael,HR,Royal Verwoert,1,70583.3,70583.3
Jayson van Gorp-Hermans,HR,Ullrich,1,39445.72,39445.72
Valerie Arnold-van Geest,Finance,Weihmann,1,76773.86,76773.86
Ali Hollander,IT,De Mulder-Peeters VOF,1,99653.96,99653.96
Sophia Engels,Finance,Dupont VOF,1,91293.47,91293.47
Sophia Engels,Finance,Brand Loyalty Group,1,91293.47,91293.47
Gijs Ghoerle-van der Leek,HR,Koninklijke de Wit,1,84489.53,84489.53
Bente Groote,IT,Hermans-Van den Berghe CommV,1,62646.44,62646.44
Amy Chrodtrud,Finance,Maes-Stevens CommV,1,93885.31,93885.31
Berat Hakker,Finance,Vandecasteele CommV,1,45539.4,45539.4
Berat Hakker,Finance,Gerritse & van Brenen,1,45539.4,45539.4
Berat Hakker,Finance,Unilever,1,45539.4,45539.4
Noah Speijer,IT,Vegt & Die Bont,1,94710.36,94710.36
Merel Rippey,HR,Appelman Groep,1,44297.19,44297.19
Jasmijn Zaal,Games,Sölzer,1,68415.92,68415.92
Jasmijn Zaal,Games,Voet-Reynders VOF,1,68415.92,68415.92
Riley Blokland-Kleibrink,HR,De Ridder CV,1,57514.03,57514.03
Riley Blokland-Kleibrink,HR,Hande Dippel KG,1,57514.03,57514.03
Mara van der Ven,Marketing,Royal Remmers,1,41276.75,41276.75
Mara van der Ven,Marketing,Lippens-Marien NV,1,41276.75,41276.75
Dylan Kok-Kerkhof,IT,Cornelisse BV,1,94432.14,94432.14
Dylan Kok-Kerkhof,IT,Rohleder Stadelmann GmbH & Co. OHG,1,94432.14,94432.14
Dylan Kok-Kerkhof,IT,François NV,1,94432.14,94432.14
Laura Beijring-Broek,Marketing,Janssens CV,1,53837.12,53837.12
Myrthe Heymans-Nedermeijer,HR,Staude,1,91028.96,91028.96
Jack van de Ven,Marketing,Ritter,1,64958.88,64958.88
Maja van Salmen,Games,Ruppersberger e.G.,1,42697.17,42697.17
Quinn Mulder,HR,Ali-De Winter CommV,1,58046.88,58046.88
Brent de Mol,Games,Merckx CV,1,45137.78,45137.78
Maurits de Pauw-van de Velde,Marketing,Stichting van Brenen,1,61740.16,61740.16
Maurits de Pauw-van de Velde,Marketing,Gotthard KG,1,61740.16,61740.16
Mohammed de Mol,Marketing,Gielen BV,1,76689.04,76689.04
Arthur Recers,IT,Hoekstra & van Parijs,1,44507.89,44507.89
Evie Godfrey van Alemannië-Smits,Marketing,auch Schlauchin AG & Co. KG,1,69087.12,69087.12
Faas Haring,Finance,Täsche GbR,1,43985.41,43985.41
Noah Schellekens,IT,Köhler Patberg OHG mbH,1,49655.4,49655.4
Phileine Stamrood,Games,Dussen van Hänel KG,1,50421.79,50421.79
Phileine Stamrood,Games,Haering e.G.,1,50421.79,50421.79
Aron Roukes,IT,Timmerman-Steyaert CommV,1,75983.52,75983.52
Dion Kronenberg-Ariens,Finance,Royal Hulst,1,34903.49,34903.49
Dion Kronenberg-Ariens,Finance,Vogt Scheel GmbH,1,34903.49,34903.49
Azra de Grunt,Marketing,Koninklijke Meeusen,1,96145.23,96145.23
Emily Coreth von und zu Coredo und Starkenberg,Finance,"Torfs, Buelens en De Meester CommV",1,44127.39,44127.39
Dani Rijcken,Marketing,"Van de Velde, Depuydt en Thijs VOF",1,58748.63,58748.63
Charlotte Belpere,IT,Goedhart NV,1,85633.32,85633.32
Charlotte Belpere,IT,Desmet-De Pauw CommV,1,85633.32,85633.32
Lorenzo Goderts,Finance,Van Hove CV,1,96820.43,96820.43
Jesper Niermann,Finance,Hecker,1,53690.67,53690.67
Isabel Heribert van Laon,IT,Trub,1,75313.03,75313.03
Bradley de Lange,Games,Drewes Faust Stiftung & Co. KG,1,74206.82,74206.82
Zeynep Greij,Finance,Royal Genefaas,1,40895.58,40895.58
Angelina Eijkelboom,Finance,"Willekens, Laureys en Jacobs NV",1,98237.0,98237.0
Lola van der Noot,HR,Atradius,1,96114.92,96114.92
Liz van Hostaden,IT,Fiebig Ruppert e.G.,1,64619.58,64619.58
Julia Wilcken,Games,Cefetra,1,98115.08,98115.08
Jayson van Gorp-Hermans,HR,Stroobants CommV,1,39445.72,39445.72
Valerie Arnold-van Geest,Finance,Stichting Strik,1,76773.86,76773.86
Tom Kunen,Games,Plath,1,80451.94,80451.94
Luca Sprong-Brievingh,Games,Dörr Kranz KG,1,46029.36,46029.36
Merijn Verhoeven,Finance,Blümel Holt GmbH,1,75557.45,75557.45
Alexander van Ooyen-Arnold,IT,Acer,1,93859.22,93859.22
Bente Groote,IT,Stichting Weijters,1,62646.44,62646.44
Bente Groote,IT,De Neve-De Bruyn CommV,1,62646.44,62646.44
Bente Groote,IT,Reinhardt,1,62646.44,62646.44
Carlijn Jacquot,IT,van Bergen & Broeshart,1,67743.27,67743.27
Amy Chrodtrud,Finance,Freudenberger OHG mbH,1,93885.31,93885.31
Luuk Pratt,IT,de Grunt & de Backer,1,97823.41,97823.41
Berat Hakker,Finance,de Jager NV,1,45539.4,45539.4
Vincent Bouhuizen,Finance,Linschoten Groep,1,87128.54,87128.54
Vincent Bouhuizen,Finance,Wuppermann Staal Nederland,1,87128.54,87128.54
Noah Speijer,IT,Etzler GmbH,1,94710.36,94710.36
Noah Speijer,IT,Säuberlich,1,94710.36,94710.36
Valentijn Buijs,IT,van 't Riet NV,1,68194.34,68194.34
Merel Rippey,HR,Schepers-Janssens VOF,1,44297.19,44297.19
Yassin Kleijse,HR,Carsten,1,97627.02,97627.02
Luka Honing-Velderman,Marketing,De Clercq CV,1,73967.46,73967.46
Joris Eelman,Marketing,Postma & de Koning,1,96252.87,96252.87
Dean Frankhuizen,Finance,Singh NV,1,30551.74,30551.74
Sophie Ketting-van de Berg,HR,Van Looveren BV,1,97188.12,97188.12
Laura Beijring-Broek,Marketing,Koninklijke Estey,1,53837.12,53837.12
Jayda Adriaensdr,Finance,van der Maath Groep,1,49903.2,49903.2
Jayda Adriaensdr,Finance,Vervoort & van Duvenvoirde,1,49903.2,49903.2
Charlotte Ariens Ansems,Finance,Willekens CV,1,94881.56,94881.56
Berat Wipstrik-Groen,HR,Engelen BV,1,42793.2,42793.2
Jack van de Ven,Marketing,Mangold GmbH,1,64958.88,64958.88
Maja van Salmen,Games,Janssen-Mertens CV,1,42697.17,42697.17
Quinn Mulder,HR,de Heer Groep,1,58046.88,58046.88
Jordy Kosten,Marketing,Wesack AG & Co. KG,1,79127.83,79127.83
Stefan Roodesteijn,Games,"Kaya, Engelen en Driesen CV",1,55842.9,55842.9
Elize de Groot,HR,Debruyne NV,1,96989.69,96989.69
Elize de Groot,HR,Van Looveren CommV,1,96989.69,96989.69
Elise Vegt-Kosten,Games,Peukert GmbH,1,70273.48,70273.48
Elise Vegt-Kosten,Games,Van Impe-Bollen CV,1,70273.48,70273.48
Brent de Mol,Games,Tanghe-Van Lierde VOF,1,45137.78,45137.78
Brent de Mol,Games,Stichting Brandt,1,45137.78,45137.78
Maurits de Pauw-van de Velde,Marketing,Coenen-Heremans VOF,1,61740.16,61740.16
Maurits de Pauw-van de Velde,Marketing,DAS,1,61740.16,61740.16
Milan van der Mast,HR,"De Vos, Cools en De Smedt CommV",1,67132.35,67132.35
Arthur Recers,IT,De Ridder-Maes VOF,1,44507.89,44507.89
Sep Cant-Vandenbergh,IT,Schacht Zorbach GbR,1,57751.6,57751.6
Sep Cant-Vandenbergh,IT,Jacquot Groep,1,57751.6,57751.6
Vera Wolters,IT,Kraushaar Eberth KG,1,63660.33,63660.33
Vera Wolters,IT,Haering KGaA,1,63660.33,63660.33
Aron Roukes,IT,Janssens NV,1,75983.52,75983.52
Aron Roukes,IT,Fugro,1,75983.52,75983.52
Rosa Kuipers,Marketing,Lauwers-Bogaerts BV,1,37606.9,37606.9
Joshua Michiels,IT,Engelen-Verstraete BV,1,43361.86,43361.86
Joshua Michiels,IT,Koninklijke van Nederlotharingen,1,43361.86,43361.86
Azra de Grunt,Marketing,Verelst CV,1,96145.23,96145.23
Joris le Luc,Games,de Bruijn Groep,1,49599.19,49599.19
Jesper Niermann,Finance,Bender Gröttner Stiftung & Co. KG,1,53690.67,53690.67
Jesper Niermann,Finance,Barth,1,53690.67,53690.67
Pieter van Dommelen,Marketing,Vermeiren-Demeulenaere BV,1,84520.0,84520.0
Pieter van Dommelen,Marketing,Scheibe,1,84520.0,84520.0
Pieter van Dommelen,Marketing,Mestdagh-Nys CommV,1,84520.0,84520.0
Emir Breugelensis,Marketing,Vranckx-De Coninck CV,1,73115.48,73115.48
Tyler Joosten,Finance,Hoffmann Adler GmbH,1,44315.02,44315.02
Thijs Gruijl,Marketing,Koninklijke van den Nuwenhuijzen,1,84178.45,84178.45
Lola van der Noot,HR,Mielcarek Schmidtke GmbH & Co. OHG,1,96114.92,96114.92
Lola van der Noot,HR,"Aerts, Janssens en Hendrickx CommV",1,96114.92,96114.92
Noor van Henegouwen,Games,Stichting Lemmens,1,68721.94,68721.94
Noor van Henegouwen,Games,Accon AVM,1,68721.94,68721.94
Ali Hollander,IT,Baert-Janssens CommV,1,99653.96,99653.96
Tom Kunen,Games,Willems-Joris VOF,1,80451.94,80451.94
Luca Sprong-Brievingh,Games,Sanders NV,1,46029.36,46029.36
Joey Blees,Finance,Ortmann KG,1,80254.71,80254.71
Valentijn Buijs,IT,Geisel,1,68194.34,68194.34
Merel Rippey,HR,Merckx NV,1,44297.19,44297.19
Merel Rippey,HR,Salz Höfig GmbH & Co. KG,1,44297.19,44297.19
Azra Claesner,Marketing,Royal Mulder,1,48783.07,48783.07
Azra Claesner,Marketing,Nijs VOF,1,48783.07,48783.07
Jasmijn Zaal,Games,Lübs,1,68415.92,68415.92
Jasmijn Zaal,Games,Carsten Stiebitz Stiftung & Co. KG,1,68415.92,68415.92
Joris Eelman,Marketing,Oderwald GmbH & Co. KG,1,96252.87,96252.87
Dylan Kok-Kerkhof,IT,RFS Holland,1,94432.14,94432.14
Laura Beijring-Broek,Marketing,Callens VOF,1,53837.12,53837.12
Jayda Adriaensdr,Finance,Mertens CommV,1,49903.2,49903.2
Charlotte Ariens Ansems,Finance,Wendt & Luboch,1,94881.56,94881.56
Charlotte Ariens Ansems,Finance,Royal Huisman,1,94881.56,94881.56
Maya Tuithof,Games,Ullrich Fechner AG,1,98861.3,98861.3
Maya Tuithof,Games,Misicher,1,98861.3,98861.3
Matthias Heinrichs,Marketing,Takkelenburg Groep,1,87566.17,87566.17
Quinn Mulder,HR,Bolnbach Drewes GmbH & Co. OHG,1,58046.88,58046.88
Quinn Mulder,HR,Schepers VOF,1,58046.88,58046.88
Elize de Groot,HR,Dörr GmbH,1,96989.69,96989.69
Elize de Groot,HR,"Smet, Willems en Cuypers VOF",1,96989.69,96989.69
Elise Vegt-Kosten,Games,Van den Bossche-Verbeke CV,1,70273.48,70273.48
Brent de Mol,Games,de Boer Groep,1,45137.78,45137.78
Maurits de Pauw-van de Velde,Marketing,Smets-Verbist CV,1,61740.16,61740.16
Stef van Schevinghuizen-Smit,Games,CBRE Group,1,99889.55,99889.55
Arthur Recers,IT,Huisman,1,44507.89,44507.89
Luuk Arens,Finance,Schokman BV,1,46664.52,46664.52
Amy Chrodtrud,Finance,Hermans VOF,1,93885.31,93885.31
Sep Cant-Vandenbergh,IT,"Andries, Vanhoutte en De Ridder CV",1,57751.6,57751.6
Sep Cant-Vandenbergh,IT,van Voorst BV,1,57751.6,57751.6
Jolie Tillmanno,Games,Mortier CommV,1,44052.15,44052.15
Jolie Tillmanno,Games,"Smeets, Hens en Verheyen VOF",1,44052.15,44052.15
Faas Haring,Finance,de Kale & Lamotte,1,43985.41,43985.41
Faas Haring,Finance,Royal van Limburg,1,43985.41,43985.41
Noah Schellekens,IT,"Coppens, Verstraete en Vandamme BV",1,49655.4,49655.4
Rosa Kuipers,Marketing,T-Mobile,1,37606.9,37606.9
Dion Kronenberg-Ariens,Finance,Pechel KG,1,34903.49,34903.49
Joshua Michiels,IT,Gutknecht KG,1,43361.86,43361.86
Emily Coreth von und zu Coredo und Starkenberg,Finance,Schipper & van Laar,1,44127.39,44127.39
Esmee Wipstrik,Marketing,Heß,1,73237.29,73237.29
Jesper Niermann,Finance,Laenen-Peeters VOF,1,53690.67,53690.67
Tyler Joosten,Finance,Van Gelder Groep,1,44315.02,44315.02
Bradley de Lange,Games,Melis BV,1,74206.82,74206.82
Thijs Gruijl,Marketing,Oude Heer & van Rheineck,1,84178.45,84178.45
Maartje Vandenbergh,HR,van Geest & de Jong,1,44414.67,44414.67
Liz van Hostaden,IT,Manpower,1,64619.58,64619.58
Noor van Henegouwen,Games,Stichting Muller,1,68721.94,68721.94
Jayson van Gorp-Hermans,HR,Ceulemans CommV,1,39445.72,39445.72
Jayson van Gorp-Hermans,HR,Van den Bosch VOF,1,39445.72,39445.72
Alexander Muijs,Games,Säuberlich Textor GmbH,1,77389.49,77389.49
Alexander Muijs,Games,Rudolph Niemeier GmbH,1,77389.49,77389.49
Bente Groote,IT,Löwer Bähr KGaA,1,62646.44,62646.44
Luuk Pratt,IT,SNS Bank,1,97823.41,97823.41
Daniel Rietveld,Finance,Bervoets CV,1,89974.0,89974.0
Phileine Huurdeman,Marketing,Smet BV,1,82580.83,82580.83
Merel Rippey,HR,Meister Döring AG,1,44297.19,44297.19
Jan François,HR,Decock CV,1,72432.18,72432.18
Azra Claesner,Marketing,Beier AG,1,48783.07,48783.07
Jasmijn Zaal,Games,Henschel,1,68415.92,68415.92
Yassin Kleijse,HR,van den Velde NV,1,97627.02,97627.02
Joris Eelman,Marketing,Kuipers BV,1,96252.87,96252.87
Benjamin van Laon,Games,"Bogaert, Dewulf en Michiels CommV",1,72307.82,72307.82
Riley Blokland-Kleibrink,HR,Rogner,1,57514.03,57514.03
Vince le Gallen-van der Veen,IT,Simons NV,1,67441.72,67441.72
Vince le Gallen-van der Veen,IT,"Van Gestel, De Clercq en Cornelis CommV",1,67441.72,67441.72
Vince le Gallen-van der Veen,IT,Koninklijke Romijn,1,67441.72,67441.72
Dean Frankhuizen,Finance,van der Noot BV,1,30551.74,30551.74
Nadine Kunen-van de Wal,IT,Klotz GbR,1,57177.61,57177.61
Charlotte Ariens Ansems,Finance,Dowerg,1,94881.56,94881.56
Maya Tuithof,Games,Mitschke Winkler AG,1,98861.3,98861.3
Jonathan van der Klijn,HR,Peeters-Coppens CommV,1,72531.32,72531.32
Matthias Heinrichs,Marketing,Girschner Fröhlich KGaA,1,87566.17,87566.17
Elize de Groot,HR,Van Hoof CV,1,96989.69,96989.69
Elise Vegt-Kosten,Games,van de Eerenbeemt BV,1,70273.48,70273.48
Stef van Schevinghuizen-Smit,Games,Driessen,1,99889.55,99889.55
Mohammed de Mol,Marketing,Jerusalem Groep,1,76689.04,76689.04
Mohammed de Mol,Marketing,Riehl,1,76689.04,76689.04
Arthur Recers,IT,"Luyten, Peeters en Callens NV",1,44507.89,44507.89
Myrthe Heymans-Nedermeijer,HR,van Emmelen Groep,1,91028.96,91028.96
Evie Godfrey van Alemannië-Smits,Marketing,Swinnen-Mertens CV,1,69087.12,69087.12
Faas Haring,Finance,Schmiedecke,1,43985.41,43985.41
Rosa Kuipers,Marketing,van Duyvenvoorde NV,1,37606.9,37606.9
Rosa Kuipers,Marketing,De Paepe VOF,1,37606.9,37606.9
Rosa Kuipers,Marketing,Debruyne BV,1,37606.9,37606.9
Joshua Michiels,IT,"Vervoort, De Laet en Lemmens VOF",1,43361.86,43361.86
Azra de Grunt,Marketing,Royal de Boer,1,96145.23,96145.23
Emily Coreth von und zu Coredo und Starkenberg,Finance,"Bourgondië, van Groep",1,44127.39,44127.39
Dani Rijcken,Marketing,Krause,1,58748.63,58748.63
Vajèn Willems-Adriaensdr,Games,Stichting Kwaadland,1,65506.6,65506.6
Vajèn Willems-Adriaensdr,Games,Siering Linke KG,1,65506.6,65506.6
Jesper Niermann,Finance,Kohl,1,53690.67,53690.67
Tyler Joosten,Finance,Nohlmans,1,44315.02,44315.02
Isabel Heribert van Laon,IT,Roukes Groep,1,75313.03,75313.03
Bradley de Lange,Games,"Van Goethem, De Schepper en Jacobs BV",1,74206.82,74206.82
Noor van Henegouwen,Games,Liekens-Willems NV,1,68721.94,68721.94
Noor van Henegouwen,Games,"Pieters, Van Dijck en Standaert CommV",1,68721.94,68721.94
Tom Kunen,Games,Junken AG,1,80451.94,80451.94
Luca Sprong-Brievingh,Games,Lafleur & Dorsman,1,46029.36,46029.36
Merijn Verhoeven,Finance,Wende AG & Co. KGaA,1,75557.45,75557.45
Alexander van Ooyen-Arnold,IT,Hande,1,93859.22,93859.22
Alexander van Ooyen-Arnold,IT,Govaerts-Van Landeghem CommV,1,93859.22,93859.22
Bente Groote,IT,Textor Naser KG,1,62646.44,62646.44
Amy Chrodtrud,Finance,Havenbedrijf Rotterdam,1,93885.31,93885.31
Ties Mulders,HR,"De Vos, De Roeck en Jacobs NV",1,56797.57,56797.57
Merel Rippey,HR,Ehlert,1,44297.19,44297.19
Azra Claesner,Marketing,"Wellens, Torfs en Janssens NV",1,48783.07,48783.07
Yassin Kleijse,HR,Melis-Christiaens NV,1,97627.02,97627.02
Yassin Kleijse,HR,Moerman-Cools CommV,1,97627.02,97627.02
Luka Honing-Velderman,Marketing,Hethur AG,1,73967.46,73967.46
Riley Blokland-Kleibrink,HR,"Vissers, Luyten en Vandekerckhove VOF",1,57514.03,57514.03
Dean Frankhuizen,Finance,Thomas CV,1,30551.74,30551.74
Dean Frankhuizen,Finance,Wouters-Cuypers CommV,1,30551.74,30551.74
Mara van der Ven,Marketing,Sanders & Nollee,1,41276.75,41276.75
Sophie Ketting-van de Berg,HR,Scholz Jessel GbR,1,97188.12,97188.12
Myrthe Heymans-Nedermeijer,HR,Heyne BV,1,91028.96,91028.96
Jonathan van der Klijn,HR,Söding Zimmer GmbH & Co. OHG,1,72531.32,72531.32
Maja van Salmen,Games,Etzler,1,42697.17,42697.17
Pepijn van Verdun,HR,Aegon,1,61807.28,61807.28
Pepijn van Verdun,HR,Gunpf Müller KGaA,1,61807.28,61807.28
Elize de Groot,HR,Bloch GmbH & Co. KGaA,1,96989.69,96989.69
Brent de Mol,Games,van Stralen & Roodesteijn,1,45137.78,45137.78
Milan van der Mast,HR,Royal van Oosten,1,67132.35,67132.35
Milan van der Mast,HR,Rohleder e.G.,1,67132.35,67132.35
Phileine Stamrood,Games,Stichting van Haeften,1,50421.79,50421.79
Rosa Kuipers,Marketing,Michiels CV,1,37606.9,37606.9
Azra de Grunt,Marketing,Stichting van Orleans,1,96145.23,96145.23
Emily Coreth von und zu Coredo und Starkenberg,Finance,Koninklijke Aelftrud van Wessex,1,44127.39,44127.39
Vajèn Willems-Adriaensdr,Games,Täsche Schuchhardt KG,1,65506.6,65506.6
Vajèn Willems-Adriaensdr,Games,Ernst,1,65506.6,65506.6
Charlotte Belpere,IT,Huberts & Latier,1,85633.32,85633.32
Charlotte Belpere,IT,AVR Afvalverwerking,1,85633.32,85633.32
Pieter van Dommelen,Marketing,Stroh,1,84520.0,84520.0
Emir Breugelensis,Marketing,"Bosmans, Buyse en Janssens VOF",1,73115.48,73115.48
Tyler Joosten,Finance,"Deman, Peeters en Vercauteren NV",1,44315.02,44315.02
Isabel Heribert van Laon,IT,Misicher AG,1,75313.03,75313.03
Isabel Heribert van Laon,IT,Hörle KG,1,75313.03,75313.03
Bradley de Lange,Games,François CV,1,74206.82,74206.82
Bradley de Lange,Games,Wildschut & Bresé,1,74206.82,74206.82
Nora Blees,IT,Sontag AG,1,66687.52,66687.52
Thijs Gruijl,Marketing,De Clerck CV,1,84178.45,84178.45
Maartje Vandenbergh,HR,"Smeets, Wauters en Bollen BV",1,44414.67,44414.67
Angelina Eijkelboom,Finance,Harloff GmbH,1,98237.0,98237.0
Noor van Henegouwen,Games,Mathurin & van Hemert,1,68721.94,68721.94
Sophia Engels,Finance,Goossens VOF,1,91293.47,91293.47
Joey Blees,Finance,Eckbauer KG,1,80254.71,80254.71
Gijs Ghoerle-van der Leek,HR,van der Heiden BV,1,84489.53,84489.53
Alexander van Ooyen-Arnold,IT,VI & Kamper,1,93859.22,93859.22
Bente Groote,IT,Koninklijke van Embden,1,62646.44,62646.44
Luuk Pratt,IT,Gute AG,1,97823.41,97823.41
Vincent Bouhuizen,Finance,van Luinenburg Groep,1,87128.54,87128.54
Daniel Rietveld,Finance,Scholten Groep,1,89974.0,89974.0
Valentijn Buijs,IT,"De Bruycker, Adriaenssens en Verheyen BV",1,68194.34,68194.34
Merel Rippey,HR,de Strigter & Bronder,1,44297.19,44297.19
Joris Eelman,Marketing,Van Praet CommV,1,96252.87,96252.87
Joris Eelman,Marketing,Geerts CommV,1,96252.87,96252.87
Riley Blokland-Kleibrink,HR,"Maes, Lemmens en Colman NV",1,57514.03,57514.03
Riley Blokland-Kleibrink,HR,Barkholz KGaA,1,57514.03,57514.03
Vince le Gallen-van der Veen,IT,"Claes, De Clercq en Wuyts VOF",1,67441.72,67441.72
Dean Frankhuizen,Finance,Zahn AG,1,30551.74,30551.74
Mara van der Ven,Marketing,Trupp Knappe KG,1,41276.75,41276.75
Mara van der Ven,Marketing,Stichting Jacquot,1,41276.75,41276.75
Dylan Kok-Kerkhof,IT,Hendriks Höfig GmbH & Co. KGaA,1,94432.14,94432.14
Dylan Kok-Kerkhof,IT,Celis NV,1,94432.14,94432.14
Sophie Ketting-van de Berg,HR,Stedin,1,97188.12,97188.12
Sophie Ketting-van de Berg,HR,Stichting Waltrade Walderade,1,97188.12,97188.12
Nadine Kunen-van de Wal,IT,Delta Lloyd,1,57177.61,57177.61
Nadine Kunen-van de Wal,IT,"Vanneste, Vanhoutte en Goovaerts CommV",1,57177.61,57177.61
Jayda Adriaensdr,Finance,De Clercq-Vandenbussche BV,1,49903.2,49903.2
Jayda Adriaensdr,Finance,"Yilmaz, Vermeulen en Coene NV",1,49903.2,49903.2
Myrthe Heymans-Nedermeijer,HR,Van der Auwera BV,1,91028.96,91028.96
Maja van Salmen,Games,Mühle,1,42697.17,42697.17
Jordy Kosten,Marketing,Weiß GmbH,1,79127.83,79127.83
Pepijn van Verdun,HR,P4People,1,61807.28,61807.28
Stefan Roodesteijn,Games,Wagenknecht AG & Co. KGaA,1,55842.9,55842.9
Elize de Groot,HR,Koninklijke Kramer,1,96989.69,96989.69
Elise Vegt-Kosten,Games,"Neven, Devolder en Lauwers BV",1,70273.48,70273.48
Brent de Mol,Games,van Luinenburg & de Wit,1,45137.78,45137.78
Maurits de Pauw-van de Velde,Marketing,Verbeeck & Everts,1,61740.16,61740.16
Milan van der Mast,HR,Kramer AG,1,67132.35,67132.35
Milan van der Mast,HR,Peterse & van der Spaendonc,1,67132.35,67132.35
Stef van Schevinghuizen-Smit,Games,Royal Luboch,1,99889.55,99889.55
Mohammed de Mol,Marketing,Hövel,1,76689.04,76689.04
Mohammed de Mol,Marketing,Koninklijke Wijland,1,76689.04,76689.04
Sep Cant-Vandenbergh,IT,Kloppert & Mercks,1,57751.6,57751.6
Aron Roukes,IT,Nederlandse Publieke Omroep,1,75983.52,75983.52
Rosa Kuipers,Marketing,"Wuyts, Jacobs en Govaerts VOF",1,37606.9,37606.9
Dion Kronenberg-Ariens,Finance,De Coninck-Lenaerts CommV,1,34903.49,34903.49
Joris le Luc,Games,"Vandaele, Janssens en Van Damme NV",1,49599.19,49599.19
Joris le Luc,Games,Stichting Texier,1,49599.19,49599.19
Dani Rijcken,Marketing,Naessens-Smeets VOF,1,58748.63,58748.63
Lorenzo Goderts,Finance,Wilmsen,1,96820.43,96820.43
Jesper Niermann,Finance,Braem VOF,1,53690.67,53690.67
Pieter van Dommelen,Marketing,van der Dussen,1,84520.0,84520.0
Nora Blees,IT,Lange Stroh GmbH,1,66687.52,66687.52
Nora Blees,IT,Heser AG & Co. KGaA,1,66687.52,66687.52
Thijs Gruijl,Marketing,Koch,1,84178.45,84178.45
Angelina Eijkelboom,Finance,Eigenwillig Stiftung & Co. KG,1,98237.0,98237.0
Angelina Eijkelboom,Finance,Cornelis-Moerman VOF,1,98237.0,98237.0
Noor van Henegouwen,Games,"Peters, Lambrecht en Claes VOF",1,68721.94,68721.94
Julia Wilcken,Games,Persijn & van den Berg,1,98115.08,98115.08
Ali Hollander,IT,Tielemans NV,1,99653.96,99653.96
Ali Hollander,IT,Van Poucke VOF,1,99653.96,99653.96
Tom Kunen,Games,Aumann e.V.,1,80451.94,80451.94
Tom Kunen,Games,van de Ven & Strik,1,80451.94,80451.94
Luca Sprong-Brievingh,Games,"Van den Eynde, Declerck en De Jonghe VOF",1,46029.36,46029.36
Merijn Verhoeven,Finance,"Smet, Pattyn en Bossuyt VOF",1,75557.45,75557.45
Merijn Verhoeven,Finance,Jochems & van den Nuwenhuysen,1,75557.45,75557.45
Gijs Ghoerle-van der Leek,HR,Beckmann GmbH & Co. KGaA,1,84489.53,84489.53
Gijs Ghoerle-van der Leek,HR,Parmentier-Verheyden BV,1,84489.53,84489.53
Gijs Ghoerle-van der Leek,HR,van Susa NV,1,84489.53,84489.53
Alexander van Ooyen-Arnold,IT,"Vergauwen, De Coninck en Smets VOF",1,93859.22,93859.22
Bente Groote,IT,Van Impe-De Waele CommV,1,62646.44,62646.44
