id,caller_id,company,recipient,age,country,product_sold,quantity
7459,49,Van Impe CV,Irena Peeters,20,Belgium,Scanner,20
7460,38,Put-Eeckhout BV,Fleur Maes,53,Belgium,Business Card,3
7461,31,Zobel,Karl-Jürgen Wirth-Otto,34,Germany,Laptop,25
7462,15,Wähner Plath AG,Recep Müller,43,Germany,Logo Design,44
7463,61,Stichting van Tours,Puk Tillmanno,21,Netherlands,Keyboard,1
7464,27,Koninklijke Brandon,Jesper Jonker-Reijers,37,Netherlands,Website Design,4
7465,29,Derycke CV,Ann Vaes,18,Belgium,Printer,7
7466,19,Feenstra,Nick Coret-Rippey,22,Netherlands,Router,25
7467,54,Krabbe & Martens,Nisa de Jonge,36,Netherlands,Laptop,12
7468,24,van Kusen & van Drenthe,Thijs Verbruggen,34,Netherlands,Social Media Ad,29
7469,13,"Torfs, Houben en Goovaerts NV",Victoria Claeys,29,Belgium,Webcam,30
7470,97,Mans,Ing. Karla Hermighausen B.Eng.,21,Germany,Logo Design,18
7471,41,Van Daele CommV,Cédric Van Nuffel,35,Belgium,Router,27
7472,59,Smets-Everaert NV,Eline Schoofs,20,Belgium,Router,4
7473,44,De Coster-Van Damme CV,Irène Aerts,30,Belgium,Monitor,3
7474,69,"Vercauteren, Ooms en Mertens BV",Martine Verhaeghe,20,Belgium,Monitor,24
7475,27,Neureuther,Suse Schönland,30,Germany,Banner,30
7476,78,van de Kooij & Chevresson,Dina Mulders,55,Netherlands,Brochure,6
7477,77,Klomp Jan & van der Noot,Julian Koning,54,Netherlands,Flyer,12
7478,7,Wagner Matthäi KG,Prof. Tim Kaul,55,Germany,Business Card,6
7479,40,Junken,Eleonore Kabus,38,Germany,Keyboard,4
7480,22,Kusch,Ing. Carl-Heinz Buchholz,23,Germany,Sign,36
7481,71,Hiller Herrmann KGaA,Hedwig Mülichen-Buchholz,20,Germany,Billboard,9
7482,35,Käster Peukert GmbH,Apostolos Eckbauer,26,Germany,Webcam,3
7483,45,Schüler Siering AG,Reinhard Gieß-auch Schlauchin,25,Germany,Billboard,10
7484,46,Siering AG & Co. KG,Klaas Misicher,43,Germany,Headset,46
7485,14,"De Coninck, Declerck en Vanbrabant CV",Raphaël Van Acker,33,Belgium,Business Card,45
7486,82,"Declerck, Willekens en Van Herck CommV",Hilda De Wilde,54,Belgium,Business Card,41
7487,11,Van de Velde BV,Ryan De Groote,51,Belgium,Scanner,6
7488,74,Room & le Gallen,Jenna Brisee-Bouhuizen,37,Netherlands,Webcam,33
7489,69,Reuter e.G.,Aribert Benthin,29,Germany,Desktop,45
7490,10,Hentschel GmbH,Janette Röhrdanz,23,Germany,Laptop,37
7491,98,Stichting Muller,Raf Mulder,40,Netherlands,Brochure,30
7492,94,Werdes BV,Carlijn van Allemanië,32,Netherlands,Router,31
7493,58,Roskoth Otto AG,Ann-Kathrin Birnbaum B.A.,38,Germany,Banner,18
7494,67,Verschut & Perkins,Isabella Doyle,59,Netherlands,Desktop,38
7495,35,Nerger Mies AG & Co. OHG,Melanie Otto B.A.,39,Germany,Billboard,8
7496,88,Schönland AG,Univ.Prof. Michaele Boucsein B.Eng.,27,Germany,Desktop,26
7497,28,Rohleder Schlosser GmbH,Geraldine Baum B.Sc.,34,Germany,Poster,12
7498,92,Pieper,Ingolf Grein Groth-Spieß,33,Germany,Logo Design,26
7499,82,Killer,Sibille Krause,49,Germany,Banner,46
7500,89,Hofmann Hermann GmbH & Co. OHG,Univ.Prof. Franz-Xaver Wagner,48,Germany,Sign,42
7501,93,Stichting de Vos,Adriana Bakker,24,Netherlands,Logo Design,30
7502,90,Aegon,Dex Mathol-van de Brink,41,Netherlands,Flyer,19
7503,27,Killer Hornich AG & Co. OHG,Dr. Hans-Hinrich Baum,26,Germany,Laptop,11
7504,1,Gotthard,Dr. Maxim Franke,33,Germany,Brochure,20
7505,87,Beckers-Feys BV,Mario Schepers,25,Belgium,Social Media Ad,43
7506,21,Dobes,Frau Sophia Reuter,44,Germany,Logo Design,45
7507,80,De Persgroep,Kyano Köster,56,Netherlands,Sign,22
7508,50,Breugelensis & Walter,Dex Jdotte,41,Netherlands,Logo Design,14
7509,89,van Oirschot & Weijland,Senna Shupe,20,Netherlands,Webcam,31
7510,78,Herrmann Stumpf GbR,Vincent Zahn,35,Germany,Keyboard,35
7511,36,Aldi Nederland,Willem van Luin,42,Netherlands,Scanner,44
7512,46,Vansteenkiste-Verelst BV,Sofia Vanhee,44,Belgium,Billboard,44
7513,56,Etzler GmbH,Dr. Hansgeorg Hänel B.Sc.,29,Germany,Social Media Ad,39
7514,68,Koninklijke Willemsen,Joshua Smits-Kleibrink,18,Netherlands,Monitor,14
7515,97,Geerts NV,Jonathan Peters,51,Belgium,Monitor,27
7516,92,Goedhart Groep,Jayda van Salm-Thomas,31,Netherlands,Sign,13
7517,37,Lenaerts CommV,Niels Torfs,29,Belgium,Laptop,26
7518,42,"Van Parys, Theunis en Van Dooren BV",Dirk Bosmans,46,Belgium,Logo Design,7
7519,6,Le Grand & Dijkstra,Mustafa de Kok-van Nimwegen,39,Netherlands,Social Media Ad,27
7520,78,Koch II KG,Radmila Hänel-Finke,29,Germany,Scanner,36
7521,43,Caspar,Christian Beer,51,Germany,Desktop,32
7522,74,Hörle Johann AG & Co. OHG,Timo Juncken,40,Germany,Desktop,6
7523,15,Verlinden-Boone NV,Amir Borremans,58,Belgium,Laptop,22
7524,80,De Vos NV,Marleen Vervaeke,27,Belgium,Webcam,13
7525,9,Trub Schulz GmbH & Co. KG,Karl-Heinrich Drub,39,Germany,Router,10
7526,23,Dewulf CV,Christine Nelissen,49,Belgium,Website Design,43
7527,74,Paffrath Bähr GmbH,Herr Toni Liebelt,29,Germany,Headset,30
7528,11,Börner GbR,Dipl.-Ing. Wilhelm Zimmer B.Eng.,30,Germany,Website Design,5
7529,1,Junk KG,Reimund Freudenberger B.A.,19,Germany,Desktop,3
7530,40,Hendriks Stiebitz KG,Klaus Peter Schweitzer,27,Germany,Printer,1
7531,80,De Cock-Claessens NV,Etienne Vrancken,32,Belgium,Website Design,14
7532,12,Christoph GbR,Raphaela Zobel-Schlosser,24,Germany,Headset,15
7533,16,van Limburg BV,Maja Jaceps,49,Netherlands,Logo Design,47
7534,47,Vereecken-Vandenbroucke CommV,Veerle Boone,38,Belgium,Mouse,7
7535,87,Remeha Group,Casper van Jumiège,56,Netherlands,Scanner,5
7536,71,"Timmerman, Van Genechten en Nys CommV",Gerda Janssen,34,Belgium,Banner,16
7537,63,De Wilde-De Groote CV,Louis Colman,24,Belgium,Billboard,6
7538,95,"Vandevelde, Helsen en Theys CV",Julien Everaert,25,Belgium,Sign,3
7539,20,Pölitz GmbH & Co. KGaA,Ing. Rahel Mohaupt,20,Germany,Flyer,47
7540,86,Reynders-Swinnen NV,Nelly Roose,31,Belgium,Laptop,41
7541,4,Post & Vergeer,Gerrit Kleybrink,19,Netherlands,Poster,6
7542,58,Siering AG,Hüseyin Hendriks,57,Germany,Printer,47
7543,32,Huys CV,Rosette Hermans,21,Belgium,Monitor,43
7544,42,Löffler,Agatha Schomber B.Sc.,46,Germany,Sign,32
7545,73,van Rossum NV,Catharina Horrocks,59,Netherlands,Sign,36
7546,5,Noack Wagner GmbH & Co. OHG,Ulla Gorlitz,50,Germany,Banner,17
7547,25,Janssens-Maris NV,Marguerite Maes,29,Belgium,Logo Design,46
7548,36,OVG Groep,Bjorn van Baalen-Roosenboom,20,Netherlands,Keyboard,34
7549,17,Mulders & van Suinvorde,Noa Beekman,41,Netherlands,Headset,12
7550,74,Rädel,Pirmin Zorbach-Etzold,47,Germany,Keyboard,35
7551,8,Bol.com,Sami van der Maes,38,Netherlands,Business Card,7
7552,89,"Renders, Willems en Aerts BV",Philippe Meyers,53,Belgium,Brochure,31
7553,100,Römer GmbH & Co. KG,Kerstin Kade,32,Germany,Laptop,17
7554,74,Thies Mentzel AG,Raphaela Zirme-Gunpf,58,Germany,Flyer,49
7555,88,Unruoch Hunerik NV,Jelle de Grote,46,Netherlands,Keyboard,8
7556,96,Stichting Schokman,Madelief Melet,18,Netherlands,Router,19
7557,21,Cools VOF,Martine Simons,54,Belgium,Headset,13
7558,55,Warmer Pieper Stiftung & Co. KGaA,Katja Blümel,57,Germany,Poster,26
7559,53,Dierickx NV,Hilda Pieters,27,Belgium,Headset,23
7560,27,Theys-Smets BV,Odette Deprez Lenaerts,23,Belgium,Monitor,24
7561,100,Heidrich AG & Co. OHG,Peer Radisch B.A.,25,Germany,Keyboard,40
7562,74,Stichting Palman,Gijs van den Bosch-Korstman,60,Netherlands,Keyboard,7
7563,60,Honing & de Gruijter,Noud van der Lede,23,Netherlands,Website Design,9
7564,33,Weimer,Dagmar Wagenknecht B.Sc.,41,Germany,Scanner,23
7565,88,Postma & Nihoe,Lukas Hendriks,40,Netherlands,Banner,32
7566,8,Johann,Marie Margraf,57,Germany,Brochure,8
7567,73,Langern Rörricht GmbH & Co. KG,Enrico Hesse B.A.,20,Germany,Business Card,35
7568,72,Smits & den Teuling,Jelte Haring,19,Netherlands,Printer,17
7569,17,Dehmel Haase AG & Co. KGaA,Wally Schwital,30,Germany,Business Card,21
7570,63,Carsten,Dr. Marian Paffrath B.A.,30,Germany,Logo Design,25
7571,24,Proost-Wuyts CommV,Jan De Ryck,26,Belgium,Poster,44
7572,56,De Backer CommV,Stefan Willems,26,Belgium,Laptop,11
7573,90,"Janssens, Claes en Van Belle CV",Daniel Simons,30,Belgium,Business Card,24
7574,28,Stichting Risma,Julie van Verdun,47,Netherlands,Banner,15
7575,69,Kirpenstein BV,Fatima Noordijk,23,Netherlands,Keyboard,32
7576,92,Perck & Geldens,Kyan Cant-de Marduras,35,Netherlands,Brochure,48
7577,5,Heijmans,Ise Hollander,46,Netherlands,Billboard,36
7578,66,Van Baelen NV,Gerard Martens,60,Belgium,Router,18
7579,52,Heinz GmbH,Arnim Niemeier,46,Germany,Banner,11
7580,13,"Pieters, Vleugels en Mertens CommV",Piet De Smet,25,Belgium,Printer,14
7581,37,Deceuninck CommV,Lydia Baert,35,Belgium,Banner,8
7582,62,Verfaillie VOF,Karl Blondeel,49,Belgium,Keyboard,18
7583,35,Plath,Univ.Prof. Otfried Davids,27,Germany,Keyboard,5
7584,80,Koninklijke Coret-Coredo,Pieter Mathurin,57,Netherlands,Banner,15
7585,8,Liebelt,Rotraud Dippel,48,Germany,Flyer,35
7586,75,De Smedt NV,Josephine Reynders,38,Belgium,Poster,14
7587,56,Raes VOF,Natascha Timmermans,25,Belgium,Webcam,21
7588,97,Schleich KG,Ing. Christof Mans MBA.,39,Germany,Sign,6
7589,48,Cammel Groep,Samuel Miltenburg-Sire,41,Netherlands,Monitor,44
7590,8,Pohl Paffrath Stiftung & Co. KGaA,Robert Bruder-Fiebig,55,Germany,Monitor,47
7591,64,Jopich Schottin KG,Margret Oderwald,53,Germany,Business Card,3
7592,100,Haack & Rijcken,Dylano Belpere,35,Netherlands,Mouse,24
7593,26,Janssen NV,Sylvie Ahmed,29,Belgium,Headset,42
7594,90,Brisee BV,Suus Schakelaar,51,Netherlands,Poster,49
7595,55,Goethals-Mertens VOF,Aurélie Nuyts,42,Belgium,Business Card,48
7596,62,Gude,Tim Hornig B.Sc.,21,Germany,Business Card,36
7597,53,van der Brink & Reijers,Amber Woudenberg,53,Netherlands,Mouse,39
7598,18,Koninklijke Kerkhof,Vajèn Middelkoop,18,Netherlands,Billboard,26
7599,40,Mitschke KG,Hans-Willi Hethur,49,Germany,Logo Design,22
7600,80,"Hendrickx, Claessens en Hens NV",Johannes Van Rompaey,18,Belgium,Mouse,9
7601,25,Haneberg NV,Wesley Ulrich,42,Netherlands,Router,24
7602,44,Vercammen-Bauwens VOF,Achiel Van Dyck,30,Belgium,Billboard,35
7603,36,Baum GbR,Fred Patberg,57,Germany,Webcam,41
7604,63,Sels CV,Tamara Janssen,49,Belgium,Sign,33
7605,85,Jeggij & Janssens,Stefan Hellevoort-Rippey,48,Netherlands,Laptop,40
7606,10,"De Wit, Jacobs en Brouwers NV",Ryan Liekens,36,Belgium,Scanner,18
7607,1,Pruschke Stiftung & Co. KGaA,Ing. Aleksej Tröst B.A.,32,Germany,Brochure,21
7608,1,Pechel AG,Rosina Jäkel,23,Germany,Router,4
7609,59,Geißler,Prof. Gerhardt Rogge,59,Germany,Banner,6
7610,79,Royal Scuylenborchs,Kyara Dries-Linschoten,29,Netherlands,Webcam,3
7611,44,Drub Gieß e.G.,Antonietta Plath B.Sc.,32,Germany,Website Design,46
7612,20,der Kijnder & van der Spaendonck,Pleun van de Velde,45,Netherlands,Keyboard,5
7613,75,Leysen CV,Christiana Moonen,39,Belgium,Router,13
7614,42,Heintze Fritsch GmbH,Silke Benthin,36,Germany,Billboard,34
7615,37,Pauwels NV,Ferre Decoster,48,Belgium,Desktop,4
7616,45,Stork,Jonathan Haack,26,Netherlands,Poster,32
7617,90,"De Jonghe, Willems en Vereecke BV",Kris Pauwels,45,Belgium,Website Design,16
7618,11,Kuit BV,Jan van den Nuwenhijsen-Zuijdveld,46,Netherlands,Logo Design,30
7619,18,Timmermans-Jans BV,Ibrahim Mertens,29,Belgium,Website Design,23
7620,22,Ritter,Ekaterina Mies,37,Germany,Poster,20
7621,61,Fiere BV,Josephine Evers,32,Netherlands,Scanner,16
7622,26,Hölzenbecher,Univ.Prof. Manja Hörle,54,Germany,Headset,41
7623,80,Suit Supply Topco,Joshua Kleibrink-van Herstal,55,Netherlands,Banner,11
7624,72,Birnbaum Boucsein KG,Jörn Schmiedt,36,Germany,Logo Design,17
7625,15,Stichting Köster,Ruben Westerbeek,59,Netherlands,Social Media Ad,2
7626,31,Joris-Willems CommV,Frederic Claeys,54,Belgium,Banner,10
7627,36,Scheibe Wagenknecht GmbH,Leif Henck,53,Germany,Business Card,9
7628,32,Nette,Gunar Ebert,31,Germany,Router,48
7629,65,Tintzmann Nohlmans Stiftung & Co. KGaA,Lena Conradi,55,Germany,Poster,6
7630,100,Junken Mitschke GmbH & Co. KG,Hilde Reising,21,Germany,Flyer,48
7631,89,Verlinden NV,Jules Timmermans,36,Belgium,Brochure,19
7632,37,Ullrich,Ing. Helen Bolzmann MBA.,18,Germany,Website Design,41
7633,69,le Luc & van der Heyden,Mick Draaisma,43,Netherlands,Brochure,21
7634,28,De Clerck CV,Maaike Wouters,34,Belgium,Scanner,34
7635,96,"Degryse, Smet en Decock VOF",Dany Verbeeck,33,Belgium,Banner,46
7636,21,Etzler Johann AG & Co. KGaA,Dolores Johann,29,Germany,Business Card,49
7637,67,Boogaerts Groep,Collin Brumleve,29,Netherlands,Brochure,23
7638,74,Dowerg Fiebig GbR,Frau Janet Gude,28,Germany,Poster,47
7639,65,Rust,Marcella Hübel B.Sc.,44,Germany,Billboard,12
7640,21,Post NV,Evie Unruoch Hunerik,46,Netherlands,Keyboard,29
7641,90,van der Plas & Vaessen,Youssef Jansdr-Le Marec,59,Netherlands,Monitor,12
7642,77,Nette KG,Gordon Weller B.Eng.,19,Germany,Brochure,14
7643,27,Steinberg,Albrecht Löchel,42,Germany,Router,20
7644,64,Scholz,Helma Wagenknecht-Barkholz,34,Germany,Website Design,32
7645,87,de Bruijn NV,Senna Jacobi,39,Netherlands,Scanner,37
7646,49,Döring,Erdogan Cichorius,45,Germany,Poster,34
7647,75,Lauwers-Goossens VOF,Fran Pattyn,59,Belgium,Flyer,44
7648,89,Trapp Keudel GmbH & Co. KG,Horst-Günter Kreusel MBA.,59,Germany,Poster,34
7649,76,Stichting Hoeks,Kay Spreeuw,50,Netherlands,Router,40
7650,49,Bouthoorn & van der Spaendonck,Boaz Ooms-van der Kint,37,Netherlands,Laptop,43
7651,55,Gemen BV,Giel van Geffen,52,Netherlands,Keyboard,43
7652,100,Mans Hethur GbR,Dan Rudolph,30,Germany,Printer,28
7653,69,Walter Heinz OHG mbH,Mario Warmer B.A.,37,Germany,Keyboard,8
7654,20,Royal Wildschut,Lucy Miner-van den Heuvel,57,Netherlands,Logo Design,39
7655,97,Neuschäfer,Klaus-Werner Jüttner,27,Germany,Social Media Ad,12
7656,59,Hentschel,José Junck-Förster,21,Germany,Keyboard,3
7657,46,Van den Berghe-Borremans CV,Isabel Bruneel,31,Belgium,Laptop,39
7658,29,Janssens-Willaert CV,Valerie Raes,56,Belgium,Business Card,46
7659,100,Ansems BV,Abel van der Spaendonck-Verbeek,32,Netherlands,Scanner,26
7660,41,Ebert GmbH & Co. KGaA,Achim Oestrovsky,51,Germany,Logo Design,16
7661,22,"Smets, De Moor en Goovaerts CV",David Vansteenkiste,28,Belgium,Printer,10
7662,1,Stichting Blom,Muhammed Ferran,58,Netherlands,Business Card,35
7663,21,Wouters van Eijndhoven & van Brunswijk,Dion Le Marec,38,Netherlands,Poster,9
7664,49,Hölzenbecher,Karl-Hermann Mielcarek B.A.,47,Germany,Keyboard,23
7665,21,Tielemans BV,Inaya van Soest,45,Netherlands,Banner,42
7666,79,van Maasgouw NV,Arie Kok,37,Netherlands,Laptop,36
7667,63,Pohl,Elfi Niemeier-Junk,50,Germany,Desktop,44
7668,16,"Baert, Jacobs en Geeraerts CV",Lore Celis,43,Belgium,Router,39
7669,34,"De Schepper, Braem en Aerts CommV",Martin Laenen,28,Belgium,Brochure,46
7670,24,Borremans-Huys VOF,Tim Van Loo,37,Belgium,Business Card,21
7671,57,Stichting Brisee,Benjamin Haring,37,Netherlands,Business Card,15
7672,23,"Saelens, Verheyen en Geerts CommV",Samuel Vlaeminck,36,Belgium,Social Media Ad,29
7673,68,Nijs-Goethals BV,Frédéric Van Herck,54,Belgium,Flyer,10
7674,39,Pärtzelt Stiftung & Co. KGaA,Victoria Gorlitz-Kitzmann,36,Germany,Social Media Ad,13
7675,23,"Somers, De Backer en Tanghe VOF",Nicole Lauwers,55,Belgium,Sign,25
7676,17,Q8 (Kuwait Petroleum Europe),Renske Werdes,42,Netherlands,Website Design,43
7677,42,Weihmann Drewes KG,Frau Sinaida Koch II,55,Germany,Banner,2
7678,15,"Hanssens, Wouters en Wouters CV",Gabriël Vermeir,30,Belgium,Laptop,25
7679,43,Adriaensdr Groep,Melissa Massa,25,Netherlands,Banner,39
7680,38,Huybrechts-Peeters CommV,Theo Aerts,24,Belgium,Flyer,10
7681,68,De Schutter-Wouters BV,Jasmine Seghers,51,Belgium,Logo Design,15
7682,12,Weihmann Weiß OHG mbH,Irmtrud Steinberg,45,Germany,Social Media Ad,25
7683,46,Lindner,Univ.Prof. Rosalia Steckel,37,Germany,Monitor,32
7684,36,"Houben, Vermeiren en Leys CommV",Rudy Van den Eynde,53,Belgium,Social Media Ad,50
7685,51,van den Nuwenhijsen NV,Ilse Boetet,34,Netherlands,Router,47
7686,26,Geißler Mühle GmbH,Vlado Wilms MBA.,33,Germany,Router,34
7687,28,Dubois-Verstraeten CommV,Emma Claes,26,Belgium,Mouse,47
7688,56,Nuyts-Daems NV,Anneke Van Dessel,40,Belgium,Sign,28
7689,32,Mielcarek Schmidtke GmbH & Co. OHG,Margitta Mohaupt,38,Germany,Brochure,40
7690,14,"De Bruyne, De Wilde en Mertens CommV",Jelle Cools Vermeulen,50,Belgium,Mouse,7
7691,13,Dippel,Univ.Prof. Marija Junck,49,Germany,Business Card,43
7692,91,Trüb Stiftung & Co. KGaA,Gönül Klingelhöfer MBA.,32,Germany,Logo Design,5
7693,72,Bolnbach,Vincenzo Biggen,22,Germany,Headset,41
7694,25,"Vlaeminck, Houben en Blommaert CommV",Jean Smits,26,Belgium,Webcam,49
7695,42,Bloch,Toralf Reichmann,45,Germany,Poster,5
7696,83,Wirth,Gabi Schlosser,49,Germany,Mouse,34
7697,45,Mälzer Fiebig GmbH & Co. KGaA,Peter Schüler-Jähn,35,Germany,Router,30
7698,99,Vertoor NV,Jinthe Roukes,24,Netherlands,Monitor,14
7699,6,Etzler GmbH,Carina Schomber,43,Germany,Logo Design,33
7700,82,Bolzmann GmbH & Co. OHG,Ing. Carmelo Tschentscher B.A.,49,Germany,Sign,41
7701,14,Mestdagh VOF,Silvia Goossens,33,Belgium,Keyboard,18
7702,22,"De Schryver, De Weerdt en De Greef BV",Femke Slegers,26,Belgium,Business Card,40
7703,55,Van Looy CV,Fatma Jansen Vercauteren,18,Belgium,Flyer,44
7704,12,Rogner AG & Co. OHG,Harry Hauffer,48,Germany,Logo Design,1
7705,84,Kort NV,Nikki Mansveld,56,Netherlands,Scanner,23
7706,41,Randstad,Jenna Ketel,21,Netherlands,Laptop,6
7707,54,Scheer & Maaswinkel,Imran Honing-Post,52,Netherlands,Keyboard,12
7708,28,Heydrich,Reza Kühnert,45,Germany,Banner,38
7709,39,Aerts CommV,Patrick Goris,33,Belgium,Poster,36
7710,86,Peeters-Engelen CV,Jenny Bruggeman,35,Belgium,Headset,33
7711,98,Boels,Micha Bruggeman-Pieters,36,Netherlands,Business Card,9
7712,66,Schakelaar & Blewanus,Eline Muller,47,Netherlands,Poster,12
7713,77,Linke Zorbach GmbH,Gina Klemm,55,Germany,Monitor,12
7714,99,van Grondelle BV,Dave van de Eerenbeemt,29,Netherlands,Banner,9
7715,21,"Van der Auwera, Vermeulen en Mertens NV",Laurens Desmet,54,Belgium,Brochure,31
7716,59,van de Brink & Kuijpers,Loes Molegraaf-van der Meulen,29,Netherlands,Flyer,26
7717,9,Vermeulen-Lemmens BV,Elisabeth Baeten,57,Belgium,Laptop,3
7718,20,Vollbrecht AG,Ing. Anne-Marie Trub B.Sc.,58,Germany,Webcam,7
7719,5,Nyrstar holding,Myrthe Persijn,47,Netherlands,Brochure,50
7720,100,Schüler GmbH & Co. KG,Amir Langern,42,Germany,Flyer,2
7721,84,"Lambert, Segers en Callens CV",Hilde Van Hulle,35,Belgium,Logo Design,9
7722,74,Wulff KG,Alfonso Jopich,49,Germany,Brochure,2
7723,54,Roosenboom & van Dam,Merijn Gnodde-Uphaus,34,Netherlands,Desktop,46
7724,33,Flynth Adviseurs en Accountants,Mika de Gruil,51,Netherlands,Logo Design,21
7725,32,Koninklijke Moenen,Floortje Aarden,18,Netherlands,Flyer,13
7726,5,Lindner,Pirmin Schmidt,60,Germany,Brochure,23
7727,45,Ritter Kreusel KG,Otto Holt,60,Germany,Printer,19
7728,79,Waltrade Walderade NV,Finn Hoogers,45,Netherlands,Headset,35
7729,13,Kerkhof & van 't Wel,Tygo Berendse-Claesner,52,Netherlands,Scanner,25
7730,92,Verbeke-Cox BV,Felix Sabbe,55,Belgium,Webcam,48
7731,73,Weiß Matthäi AG,Christiana Schottin B.Sc.,24,Germany,Banner,45
7732,58,Rohleder Täsche GmbH & Co. OHG,Mareile Bähr-Dörr,40,Germany,Printer,12
7733,31,Verkade & de Reede,Femke van Noort,46,Netherlands,Webcam,32
7734,24,Segerszoen & Haselaar,Tirza de Reede,57,Netherlands,Laptop,11
7735,63,Beckmann Kreusel GmbH & Co. KG,Cosimo Tröst,31,Germany,Billboard,36
7736,56,Dörr Franke GmbH & Co. KG,Pedro Fritsch,38,Germany,Billboard,26
7737,22,Van Camp CV,Christina De Wit,36,Belgium,Mouse,12
7738,47,Heß,Prof. Detlev Rörricht B.Eng.,29,Germany,Router,41
7739,79,Nys VOF,Manon Melis,34,Belgium,Logo Design,38
7740,28,"Vandenberghe, Smits en Vrancken CV",Ellen Nys,43,Belgium,Monitor,5
7741,40,Wauters BV,Marie-Christine De Groof,56,Belgium,Logo Design,27
7742,79,Stahr OHG mbH,Vladimir Weinhold-Seifert,40,Germany,Laptop,30
7743,66,ING,Isa van Mare-Scardino,36,Netherlands,Mouse,10
7744,66,Ghoerle BV,Fabiënne van Emmelen,18,Netherlands,Logo Design,15
7745,87,Depuydt CV,Johannes Maes,42,Belgium,Webcam,2
7746,54,Lenaerts-Maes NV,Ferdinand Claeys Goossens,52,Belgium,Laptop,3
7747,94,Mans,Christa Paffrath,34,Germany,Webcam,39
7748,64,Acer,Mara Adriaense,34,Netherlands,Headset,10
7749,81,Kohl GbR,Herr Carlos Jungfer,30,Germany,Social Media Ad,42
7750,75,Mol & Dirksen,Brent Tirie-van Wijland,18,Netherlands,Flyer,50
7751,44,Grondel NV,Duuk Frankhuizen,45,Netherlands,Monitor,33
7752,88,Grein Groth GmbH,Sophie Höfig-Hölzenbecher,50,Germany,Poster,32
7753,15,Vandaele-Adriaensen VOF,Raf Vermeulen,47,Belgium,Router,36
7754,60,Naser,Ulla Zänker B.Sc.,40,Germany,Monitor,49
7755,77,Korstman BV,Inaya Kolster,45,Netherlands,Printer,36
7756,26,Kranz Hölzenbecher GmbH,Gülten Beckmann-Ehlert,58,Germany,Webcam,38
7757,26,Vanbrabant-D'Hondt VOF,Febe Boone,25,Belgium,Laptop,9
7758,21,Schmidtke,Lydia Mans,46,Germany,Business Card,6
7759,27,Sanders-Aerts NV,Eva Van Loo,35,Belgium,Poster,42
7760,13,Pechel AG & Co. KGaA,Kasimir Schacht,51,Germany,Laptop,16
7761,2,Ruppert AG,Dipl.-Ing. Guntram Dietz,39,Germany,Webcam,14
7762,93,"Vleugels, Celis en Raeymaekers CV",Charlotte Voet,27,Belgium,Scanner,23
7763,26,De Bock-Bosmans NV,Jeanne Dhondt Lambert,60,Belgium,Website Design,31
7764,71,Kranz Kallert KGaA,Rolf-Peter Radisch B.Sc.,32,Germany,Website Design,26
7765,36,Kambs e.V.,Prof. Susanna Lehmann MBA.,20,Germany,Router,22
7766,83,Parmentier NV,Noah Jonckheere,22,Belgium,Monitor,50
7767,80,Schoofs VOF,Luc Beckers,31,Belgium,Laptop,48
7768,35,Van Goethem NV,Stefan De Vos,51,Belgium,Mouse,33
7769,19,Breman Installatiegroep,Max de Vrome,35,Netherlands,Router,2
7770,64,"Driesen, Jacobs en Janssens CommV",William Peeters,31,Belgium,Sign,41
7771,78,Ramaekers-Devos CV,Rosa Claeys,43,Belgium,Mouse,9
7772,68,Drub,Univ.Prof. Metin Sauer MBA.,20,Germany,Headset,25
7773,94,Gnodde Groep,Lucy Coenen-Jacobs,20,Netherlands,Website Design,21
7774,89,Krebs e.V.,Meike Naser MBA.,24,Germany,Scanner,31
7775,49,Schottin,Univ.Prof. Iris Wilms,53,Germany,Billboard,44
7776,34,"Willems, Goovaerts en Vermeire NV",Hilde Van Damme,46,Belgium,Desktop,50
7777,26,Steckel,Univ.Prof. Alma Matthäi MBA.,37,Germany,Scanner,36
7778,44,Jacobs DE,Zara Aelftrud van Wessex,33,Netherlands,Banner,16
7779,100,Sölzer Mentzel AG,Katarzyna Trapp B.Sc.,53,Germany,Router,33
7780,33,Tschentscher,Albrecht Binner,48,Germany,Flyer,48
7781,51,Schmidt,Hanni Höfig-Rosenow,23,Germany,Brochure,31
7782,36,Rohleder Schäfer KG,Prof. Raisa Stahr,33,Germany,Sign,24
7783,5,Eneco,Jim van Waas,29,Netherlands,Scanner,27
7784,76,Schinke Seifert GmbH & Co. KG,Karoline Bohnbach,35,Germany,Monitor,45
